tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568440004281823233,negative,1.0,Bad Flight,0.6517,US Airways,,riascott39,,0,@USAirways we on on the flight from phf to clt. At the terminal but can't get off plane yet. Need to get on iah flight.,,2015-02-19 08:00:32 -0800,,Eastern Time (US & Canada)
568438860390244353,negative,0.6578,Late Flight,0.6578,US Airways,,cahillwilliamr,,0,@USAirways can we hold two seats for 11:35 flight from PHX to Las 1856 as this delayed flight 556 is not going to arrive on-time,,2015-02-19 07:56:00 -0800,,
568438645591384064,negative,1.0,Bad Flight,0.6505,US Airways,,Jeanne23,,0,@USAirways @AmericanAir I'm a chairman who was in 1st class on both my flights today. System Cancelled Flightled my tickets and kicked me out of 1st.,,2015-02-19 07:55:08 -0800,"Arlington, VA",
568438142673555457,negative,1.0,Customer Service Issue,1.0,US Airways,,KMac0125,,0,@USAirways I've been on hold for 40 minutes just to get a receipt. I know you guys are busy but I think it's time to higher more staff!,,2015-02-19 07:53:08 -0800,Boston,
568436081303158784,positive,0.6554,,0.0,US Airways,,KIDwonder444,,0,@USAirways 1917. Thanks for the 5 hour layover in LA too👍 Icing on the cake. At least your staff was courteous and helpful.. Not #unreal,,2015-02-19 07:44:57 -0800,,
568436010817712128,negative,1.0,Late Flight,0.7182,US Airways,,VirginiaRmz,,1,"@USAirways yeah , I have been expecting The same for 3 hours",,2015-02-19 07:44:40 -0800," Mexico, D.F.",Central Time (US & Canada)
568434509017960449,negative,1.0,Cancelled Flight,1.0,US Airways,,Old_bauer,,0,i wish i was flying @USAirways ... @JetBlue Cancelled Flightled our flights tomorrow and never notified us #FlyUS #Ripoff,,2015-02-19 07:38:42 -0800,,Eastern Time (US & Canada)
568432364717633536,negative,0.6508,Late Flight,0.6508,US Airways,,VirginiaRmz,,0,@USAirways 502 M-phx Im still on The plane waiting And waiting,,2015-02-19 07:30:11 -0800," Mexico, D.F.",Central Time (US & Canada)
568431753272168448,negative,0.6875,Customer Service Issue,0.6875,US Airways,,JeffreyWhitmore,,0,@USAirways I'm trying to merge my freq flyer accts but keep getting an error message and only a machine when calling the # provided. Help!,,2015-02-19 07:27:45 -0800,Washington D.C.,
568428263762214913,negative,0.6854,Late Flight,0.6854,US Airways,,dantedidWHAT,,0,@USAirways our hold up now is the captain that was Late Flight...his bag doesn't fit.,,2015-02-19 07:13:53 -0800,757,Central Time (US & Canada)
568423848732991488,negative,1.0,Customer Service Issue,0.3663,US Airways,,Heartliss,,0,@USAirways that's it?!?!?,,2015-02-19 06:56:20 -0800,Here. There. Everywhere. ,Quito
568423588077936640,positive,0.6931,,0.0,US Airways,,CakeNDeath,,0,@USAirways thanks for slowing the inbound plane down so that we didn't need to worry about 4438 EYW being Late Flight. Great holz ahead. Cheers! 😀,"[35.2204278, -80.94281752]",2015-02-19 06:55:18 -0800,Old City Philly,
568422454609219584,negative,1.0,Flight Attendant Complaints,0.3626,US Airways,,Heartliss,,0,@USAirways they had to turn the seat cushions over and clean the area. Please explain this issue?,,2015-02-19 06:50:48 -0800,Here. There. Everywhere. ,Quito
568422177571258368,negative,1.0,Customer Service Issue,0.6795,US Airways,,Heartliss,,0,"@USAirways My booked seat ended up being the last row which was labeled ""do no occupy"" had to play musical chairs for 30 mins. Unacceptable",,2015-02-19 06:49:42 -0800,Here. There. Everywhere. ,Quito
568417913914441728,negative,0.6632,Customer Service Issue,0.3368,US Airways,,HirasmusBidragi,,0,@USAirways phone support rebooked but orig flt was Late Flight. Made it!,,2015-02-19 06:32:46 -0800,Scruffyville,
568417751854931968,positive,1.0,,,US Airways,,HirasmusBidragi,,0,@USAirways KUDOS to your phone support and Charlotte gate staff!,,2015-02-19 06:32:07 -0800,Scruffyville,
568416602728890370,negative,0.6768,Can't Tell,0.3536,US Airways,,chrisacoote,,0,@USAirways let's say it's directly correLate Flightd to the chance of a replacement case. I know which would cost the airline less!,,2015-02-19 06:27:33 -0800,"West London, UK",
568414700326797312,negative,0.6333,Late Flight,0.3222,US Airways,,cahillwilliamr,,0,@USAirways I do to as I have an afternoon Conference in Las Vegas and I would rather plan ahead than run thru the airport and then attempt,,2015-02-19 06:19:59 -0800,,
568411114448523264,negative,1.0,Late Flight,0.3483,US Airways,,HirasmusBidragi,,0,@USAirways @HirasmusBidragi will try.. Now stuck on tarmac waiting on gate. :( may miss 9:25 connection #883),,2015-02-19 06:05:44 -0800,Scruffyville,
568410282298621952,negative,1.0,Damaged Luggage,0.6868,US Airways,,chrisacoote,,0,"@USAirways I thought about moving a lot of business over too, but first impressions count.. Glad it was miles and not cash.",,2015-02-19 06:02:26 -0800,"West London, UK",
568409651466899457,neutral,1.0,,,US Airways,,cahillwilliamr,,0,@USAirways any chance of making #561?,,2015-02-19 05:59:56 -0800,,
568408074161160192,negative,1.0,Late Flight,1.0,US Airways,,cahillwilliamr,,0,@USAirways on flight # 556 delayed#connection help for flight # 561 # help via email,,2015-02-19 05:53:40 -0800,,
568405950958333952,negative,1.0,Customer Service Issue,1.0,US Airways,,princessjenine,,0,@usairways hey just letting you know you're the worst fucking service I've ever used thanks for nothing,,2015-02-19 05:45:13 -0800,wonderland,Atlantic Time (Canada)
568402562107498497,neutral,1.0,,,US Airways,,AntrimLens,,1,"@USAirways Flight US 723 from @DublinAirport to @PHLAirport passing over @LoveLoughNeagh at 20,000 ft this morning. http://t.co/FRd0cAy6DA",,2015-02-19 05:31:45 -0800,Loch nEathach Co Aontroim,Dublin
568398620686467072,neutral,1.0,,,US Airways,,NovaCat91,,0,@USAirways OK she is worried that something is wrong with the flight - #1870 - and should she consider flying earlier,,2015-02-19 05:16:06 -0800,"40.0587, -75.3659",Eastern Time (US & Canada)
568397140977979392,negative,1.0,Customer Service Issue,1.0,US Airways,,NovaCat91,,0,@USAirways [Part 2 of 2] she tried calling cust serv and the system hung up and her. Twice. Are you having system issues? Please advise.,,2015-02-19 05:10:13 -0800,"40.0587, -75.3659",Eastern Time (US & Canada)
568396913726382080,negative,1.0,Can't Tell,0.6404,US Airways,,NovaCat91,,0,"@USAirways my wife is trying to check in for a flight tonight out of RSW...website not allowing, saying must go to airport... [Part 1 of 2]",,2015-02-19 05:09:19 -0800,"40.0587, -75.3659",Eastern Time (US & Canada)
568394432900431872,negative,1.0,Flight Booking Problems,0.3548,US Airways,,illegalholland,,0,@USAirways lol thanks to you we had to switch to American http://t.co/Sl6BDRXfN8,,2015-02-19 04:59:27 -0800,,Eastern Time (US & Canada)
568388846125223936,negative,1.0,Can't Tell,0.6694,US Airways,,HirasmusBidragi,,0,@USAirways 'preciate it but cant get off plane to speak w agent / wont come on plane 5015 knoxville...?,,2015-02-19 04:37:15 -0800,Scruffyville,
568388625689235456,neutral,0.6714,,0.0,US Airways,,TomFutureforall,,0,@USAirways good ideas...she is traveling today...at airport.  Need to petition faa regarding silly 24 name change rule.,,2015-02-19 04:36:23 -0800,,
568388037484220416,neutral,0.7083,,0.0,US Airways,,TomFutureforall,,0,"@USAirways res went under her maiden name...married 50...no docs with maiden name.  Hence, problem.",,2015-02-19 04:34:02 -0800,,
568387549867036672,negative,1.0,Customer Service Issue,0.3499,US Airways,,TomFutureforall,,0,@USAirways just called reservations.  Cannot change just able to put note on res.  Problem is tsa...,,2015-02-19 04:32:06 -0800,,
568387111931527168,negative,0.6527,Late Flight,0.6527,US Airways,,HirasmusBidragi,,0,"@USAirways I'm delayed in TYS #5015, likely gonna miss my connection in CLT to CUN. Gotta get there today. Can you help me?",,2015-02-19 04:30:22 -0800,Scruffyville,
568386094875738113,negative,1.0,Late Flight,1.0,US Airways,,CakeNDeath,,0,@USAirways plz plz plz hold 4438 to EYW. The 810 PHL &gt;CLT is sooo Late Flight. Gonna miss the connection for @jabevan221 's 40th #GTH239,,2015-02-19 04:26:19 -0800,Old City Philly,
568386017037672448,neutral,0.3421,,0.0,US Airways,,TomFutureforall,,0,"@USAirways btw, not upset at usaiways, promise.",,2015-02-19 04:26:01 -0800,,
568384147464568834,negative,1.0,Can't Tell,1.0,US Airways,,illegalholland,,0,@USAirways i hate you,,2015-02-19 04:18:35 -0800,,Eastern Time (US & Canada)
568384143379156993,negative,0.6365,Customer Service Issue,0.3377,US Airways,,TomFutureforall,,0,"@USAirways it is the same passenger, just her maiden name ended up as last name through online Flight Booking Problems.  Yes, understand non transferable",,2015-02-19 04:18:34 -0800,,
568383500530769920,negative,1.0,Can't Tell,0.7149,US Airways,,TomFutureforall,,0,@USAirways understood and so does us airways.  Getting through tsa is the problem,,2015-02-19 04:16:01 -0800,,
568382790506389504,negative,0.6778,Bad Flight,0.6778,US Airways,,kim_blake,,0,@USAirways I paid for my seat.  I expect to be able to use my full seat,,2015-02-19 04:13:11 -0800,Tacoma Washington,Pacific Time (US & Canada)
568382196081229824,negative,0.6631,Bad Flight,0.6631,US Airways,,kim_blake,,0,"@USAirways if a passenger is to large to put down the armrest and now is using part of my seat, what is my recourse?  #nothappy",,2015-02-19 04:10:50 -0800,Tacoma Washington,Pacific Time (US & Canada)
568378076955938816,negative,1.0,Flight Booking Problems,1.0,US Airways,,BurntTurkey69,,0,@USAirways so I was just told I was coded as an upgrade... I clearly purchased this seat with my miles and refuse to downgrade. #ripoff,,2015-02-19 03:54:28 -0800,Florida ,
568374422136070144,negative,1.0,Flight Attendant Complaints,0.6522,US Airways,,scm1133,,0,"@USAirways the gate agent said ""it's booked in full. Sorry"" I had a ticket with a 1st class seat. I will call customer service when I land.",,2015-02-19 03:39:56 -0800,,London
568373807414714369,negative,1.0,Customer Service Issue,1.0,US Airways,,ProActivePT,,0,"@USAirways Empty 1st class, Chairman can't move up due 2 silly award travel rule trumping common sense - customer service fail again!",,2015-02-19 03:37:30 -0800,New York/N. Carolina,Eastern Time (US & Canada)
568373623737556992,neutral,0.6667,,0.0,US Airways,,TomFutureforall,,0,@USAirways can they change to correct last name? Did via reservations already but said can't change ticket name..,,2015-02-19 03:36:46 -0800,,
568372767810125825,negative,1.0,Can't Tell,1.0,US Airways,,emmahhjo,,0,@USAirways you're the only airline that's not open sooner. It's not a confidence booster.,,2015-02-19 03:33:22 -0800,,Central Time (US & Canada)
568364074427420672,negative,1.0,Customer Service Issue,0.6275,US Airways,,scm1133,,1,@USAirways checked in last night @ airport by supervisor w boarding pass for 1A - boarding today seat changed to 7F. How does that happen?,,2015-02-19 02:58:49 -0800,,London
568361346464497664,negative,1.0,Flight Booking Problems,0.6444,US Airways,,TomFutureforall,,0,@USAirways new problem...had wrong last name on reservation which is airways fixed. New can't get through TSA,,2015-02-19 02:47:59 -0800,,
568360334609612801,negative,0.6612,Flight Booking Problems,0.3692,US Airways,,TomFutureforall,,0,@USAirways cardholder is flying.  We both have us airways and advantage cards which is more frustrating.,,2015-02-19 02:43:58 -0800,,
568356849189150721,neutral,0.6923,,0.0,US Airways,,TomFutureforall,,0,@USAirways I received a brochure in the mail touting all the benefits of the advantage card with usa now merged...baggage included,,2015-02-19 02:30:07 -0800,,
568354818344923136,neutral,1.0,,,US Airways,,TomFutureforall,,0,"@USAirways if I paid for ticket with advantage world executive card, do I pay baggage fees when flying us airways? Wife traveling now",,2015-02-19 02:22:02 -0800,,
568341364951388160,negative,1.0,Customer Service Issue,1.0,US Airways,,LE2BIGDAVE,,0,@USAirways this has been the worst trip with little to no customer service,,2015-02-19 01:28:35 -0800,where ever i lay my hat,London
568298773941755904,negative,1.0,Flight Attendant Complaints,0.6771,US Airways,,ncuccia,,0,@USAirways testing my patience this evening (or shall I say morning?). We waited an hour at the gate for you to find a gate agent.  130am,,2015-02-18 22:39:20 -0800,,Quito
568289529561518080,negative,1.0,Customer Service Issue,0.6443,US Airways,,faye_nds,,0,"@USAirways flying from Manchester international to Philadelphia and getting emails about delays, no information about connecting flights..",,2015-02-18 22:02:36 -0800,"Merano, Italy ",London
568284538914385920,negative,0.6699,Can't Tell,0.6699,US Airways,,KBStrauss,,0,"@USAirways thank you.3860 to cincy.just landed.you should add frequent flyer miles to my account..  a long, incredibly frustrating day",,2015-02-18 21:42:46 -0800,New York City,Eastern Time (US & Canada)
568282478076669952,negative,1.0,Customer Service Issue,0.6739,US Airways,,Gregg_Silver,,0,"@USAirways no. Other than being on my credit card statement, I have not received anything from you and so I have no way to look it up myself",,2015-02-18 21:34:35 -0800,,Quito
568276831134191618,negative,1.0,Customer Service Issue,1.0,US Airways,,Gregg_Silver,,0,@USAirways I waited on hold for too long. I shouldn't have to wait on hold forever when I never received a confirm. in the 1st place #help,,2015-02-18 21:12:09 -0800,,Quito
568274949275824128,negative,1.0,Customer Service Issue,0.6642,US Airways,,ContentFac,,0,"@USAirways Been dealing w/ @americanair to solve the probs your team created. Your Manch, NH staff is clearly your C-team, btw. #NotEvenJV",,2015-02-18 21:04:40 -0800,"Pittsburgh, PA",Eastern Time (US & Canada)
568273310347165696,positive,0.6802,,,US Airways,,CaraModisett,,0,@USAirways Will do :),,2015-02-18 20:58:09 -0800,"Memphis, Tennessee",Central Time (US & Canada)
568272139075387392,negative,1.0,Customer Service Issue,0.3621,US Airways,,jennieeng,,0,@USAirways Unfortunately I doubt that the consistently subpar service will improve with the @AmericanAir merger. #USAirways,,2015-02-18 20:53:30 -0800,I'm a 917 girl.,Eastern Time (US & Canada)
568265355115814913,positive,0.6472,,0.0,US Airways,,RuelBass,,0,@USAirways thank you. We filled out a claim and hope to have the bags tomorrow.,,2015-02-18 20:26:33 -0800,"ÜT: 41.233943,-74.3966664",Eastern Time (US & Canada)
568265016253628416,negative,1.0,Lost Luggage,0.6437,US Airways,,scheds14,,0,"@USAirways I didn't Cancelled Flight my flight, you did. Than you loved me to another flight and forgot my bags",,2015-02-18 20:25:12 -0800,"Phoenix, AZ",
568259618884993024,positive,1.0,,,US Airways,,schenkeytown,,0,@USAirways - done :),,2015-02-18 20:03:45 -0800,,Arizona
568258726668443648,negative,1.0,Customer Service Issue,1.0,US Airways,,bhardwaj_j,,0,@USAirways : i was told my ticket expired but  i never recvd any notice  before it expired .This sucks.i paid 40k miles &amp; $125 for the tckt,,2015-02-18 20:00:12 -0800,,
568258333649604608,positive,1.0,,,US Airways,,dianalovesdave,,0,"@USAirways captain on flight 1712 from PHX-PHL at 3:55 tonight was hilarious. ""Greetings from the pointy end of the airplane"" haha thanks!",,2015-02-18 19:58:39 -0800,"Born in NY, living in PA ",Eastern Time (US & Canada)
568258093051727873,neutral,1.0,,,US Airways,,Gregg_Silver,,0,@USAirways just noticed that I don't believe I saw a confirmation for a flight I bought a few weeks ago. Def paid though. #help #resend?,,2015-02-18 19:57:41 -0800,,Quito
568258075431477248,negative,1.0,Customer Service Issue,1.0,US Airways,,tannapistolis,,0,@USAirways worst customer service. Still not providing me an answer even after I drove back to CLT airport. been rude &amp; unacceptable #fail,,2015-02-18 19:57:37 -0800,,Eastern Time (US & Canada)
568257392195936259,neutral,0.6421,,,US Airways,,tmiw,,0,@USAirways any plans to support #ApplePay on board? I have the USAirways MC and it would be nice to still use it if I forget the card.,,2015-02-18 19:54:54 -0800,"San Diego, CA",Pacific Time (US & Canada)
568256282668302337,neutral,0.3655,,0.0,US Airways,,f0ll0wer99,,0,@USAirways got through on the phone. usair Cancelled Flightled her return flights because she missed a flight on her way out. they took care of it,,2015-02-18 19:50:30 -0800,,Central Time (US & Canada)
568255924130983936,negative,1.0,Customer Service Issue,0.3616,US Airways,,KBStrauss,,0,@USAirways I have run out of patience.. We are sitting in a bus without air in front of plane and there is no communication from anyone40min,,2015-02-18 19:49:04 -0800,New York City,Eastern Time (US & Canada)
